,gammaTuple,power,harmonic,a1,b1,a2,b2,V1,I1,V2,I2,Pin,Pout,Gain,Pdc1,Pdc2,PAE,Load Gamma,r,x
1197,"(45,)",4,1,(0.10012-2.353e-09j),(0.0029817-0.12056j),(0.066333-0.21483j),(-0.20608+0.1911j),-0.3,1.1503e-07,3.0,0.053573,-0.0022597948674449976,0.01421809030550001,-6.291761482570086,-3.4509e-08,0.160719,0.10252605586735238,(-0.6928115084322923+0.40000834985728323j),-0.6928115084322923,0.40000834985728323
1198,"(45,)",4,2,(1.934e-09-1.2203e-10j),(0.010279+0.0090506j),(6.622e-09-3.2406e-09j),(0.049307+0.016933j),,,,,-9.378560067999812e-05,0.0013589533689999727,-14.490000161504536,,,,(9.994378041090826e-08-1.0004559258721702e-07j),9.994378041090826e-08,-1.0004559258721702e-07
1199,"(45,)",4,3,(-4.9312e-12+7.0951e-10j),(-0.0035655+0.0035253j),(5.4788e-10+2.4246e-09j),(-0.0093917+0.014859j),,,,,-1.257026516999975e-05,0.0001544969549449969,-12.290667925901834,,,,(9.994244486887678e-08-1.0004101618379636e-07j),9.994244486887678e-08,-1.0004101618379636e-07
1200,"(45,)",5,1,(0.11233-2.6321e-09j),(0.0042159-0.13439j),(0.073622-0.23027j),(-0.22362+0.20326j),-0.3,1.5196e-07,3.0,0.056907,-0.002730208506404995,0.016438030108000004,-6.020796605620719,-4.5588e-08,0.170721,0.11227815332855945,(-0.6928127821243968+0.40000390799300206j),-0.6928127821243968,0.40000390799300206
1201,"(45,)",5,2,(2.1911e-09-1.0578e-10j),(0.011478+0.010428j),(7.5543e-09-3.5519e-09j),(0.055524+0.020042j),,,,,-0.00012024383399999758,0.0017422981699999648,-14.489709052357727,,,,(9.994207059288827e-08-1.0004572759208032e-07j),9.994207059288827e-08,-1.0004572759208032e-07
1202,"(45,)",5,3,(-4.1074e-11+8.4243e-10j),(-0.0044193+0.0040065j),(5.2638e-10+2.91e-09j),(-0.011927+0.017177j),,,,,-1.7791127369999645e-05,0.00021865132899999567,-12.28990858492179,,,,(9.994665008416208e-08-1.0004329600941963e-07j),9.994665008416208e-08,-1.0004329600941963e-07
1203,"(45,)",6,1,(0.12604-2.9643e-09j),(0.0057631-0.14964j),(0.080967-0.24498j),(-0.24076+0.2146j),-0.3,1.9515e-07,3.0,0.060182,-0.003269630660804995,0.018723841055500005,-5.726592082694174,-5.8545e-08,0.18054599999999998,0.1218164440990385,(-0.692821919849794+0.3999851138072527j),-0.692821919849794,0.3999851138072527
1204,"(45,)",6,2,(2.4117e-09-6.592e-11j),(0.012391+0.011706j),(8.3778e-09-3.7418e-09j),(0.06059+0.023213j),,,,,-0.00014528365849999706,0.002104995734499958,-14.488867889433006,,,,(9.994141358674569e-08-1.0004522253819324e-07j),9.994141358674569e-08,-1.0004522253819324e-07
1205,"(45,)",6,3,(-9.9357e-11+1.0009e-09j),(-0.005506+0.0045046j),(4.5092e-10+3.4978e-09j),(-0.015245+0.019737j),,,,,-2.5303728579999498e-05,0.0003109795969999938,-12.289872459578838,,,,(9.994514720526827e-08-1.0004477727842705e-07j),9.994514720526827e-08,-1.0004477727842705e-07
1206,"(45,)",7,1,(0.14142-3.2639e-09j),(0.0077782-0.16635j),(0.088132-0.25733j),(-0.25624+0.22348j),-0.3,2.4488e-07,3.0,0.063048,-0.0038666032476199954,0.02080813483800001,-5.381502446833149,-7.3464e-08,0.18914400000000003,0.13045477565040392,(-0.6928156974940486+0.4000138460975257j),-0.6928156974940486,0.4000138460975257
1207,"(45,)",7,2,(2.5425e-09-1.1259e-11j),(0.012776+0.012661j),(8.932e-09-3.7359e-09j),(0.06333+0.026015j),,,,,-0.00016176354849999677,0.002343734562499953,-14.488644594118803,,,,(9.994180420335036e-08-1.0004557139349691e-07j),9.994180420335036e-08,-1.0004557139349691e-07
1208,"(45,)",7,3,(-1.8939e-10+1.2077e-09j),(-0.0069811+0.0050844j),(3.0794e-10+4.2704e-09j),(-0.019825+0.022883j),,,,,-3.729344028499926e-05,0.00045833115699999083,-12.289859918993525,,,,(9.994373206009208e-08-1.0004477070713306e-07j),9.994373206009208e-08,-1.0004477070713306e-07
1209,"(45,)",8,1,(0.15868-3.6184e-09j),(0.010523-0.18443j),(0.094545-0.26416j),(-0.26745+0.22687j),-0.3,3.0225e-07,3.0,0.064863,-0.0044729080144999996,0.022140118387500005,-4.949826447520835,-9.0675e-08,0.194589,0.13676531767982775,(-0.6928161485671868+0.40000299261380573j),-0.6928161485671868,0.40000299261380573
1210,"(45,)",8,2,(2.5004e-09+7.7959e-11j),(0.012106+0.012891j),(8.908e-09-3.355e-09j),(0.061305+0.027798j),,,,,-0.0001563665584999969,0.0022655159144999546,-14.488493807325174,,,,(9.994250031563837e-08-1.000440685714724e-07j),9.994250031563837e-08,-1.000440685714724e-07
1211,"(45,)",8,3,(-3.2285e-10+1.5016e-09j),(-0.0091197+0.005895j),(8.8016e-11+5.3826e-09j),(-0.026489+0.027341j),,,,,-5.8959976544998826e-05,0.0007245987009999855,-12.289670781109704,,,,(9.994098152268148e-08-1.0004581615721113e-07j),9.994098152268148e-08,-1.0004581615721113e-07
1212,"(45,)",9,1,(0.17804-3.9828e-09j),(0.014507-0.20351j),(0.098931-0.25893j),(-0.26892+0.21846j),-0.3,3.6815e-07,3.0,0.064399,-0.004964265774499987,0.021605325169499992,-4.3521693138349615,-1.1044500000000001e-07,0.193197,0.13752589814541621,(-0.6928396811475593+0.4000157788803517j),-0.6928396811475593,0.4000157788803517
1213,"(45,)",9,2,(2.0715e-09+2.6786e-10j),(0.0090086+0.011698j),(7.6752e-09-2.0618e-09j),(0.048674+0.028094j),,,,,-0.00010899903897999782,0.0015792155559999684,-14.488343849433084,,,,(9.994154198921784e-08-1.0004432922392009e-07j),9.994154198921784e-08,-1.0004432922392009e-07
1214,"(45,)",9,3,(-5.0242e-10+1.9784e-09j),(-0.012391+0.0073791j),(-1.457e-10+7.1482e-09j),(-0.03649+0.034996j),,,,,-0.00010399399890499791,0.0012781200579999744,-12.290325128929613,,,,(9.994170680638827e-08-1.0004494460410071e-07j),9.994170680638827e-08,-1.0004494460410071e-07
1215,"(46,)",1,1,(0.070879-2.1007e-09j),(-0.0038243-0.095752j),(0.0075917-0.18378j),(-0.16915+0.15573j),-0.3,4.5275e-08,3.0,0.045561,-0.002079619066744998,0.009515416545555003,-4.575557465170029,-1.35825e-08,0.136683,0.08483158558343028,(-0.5656864209893836+0.5656852122927774j),-0.5656864209893836,0.5656852122927774
1216,"(46,)",1,2,(1.1914e-09-3.3399e-10j),(0.007623+0.0042932j),(3.7085e-09-2.9027e-09j),(0.033057+0.0040461j),,,,,-3.827084761999923e-05,0.0005545680871049891,-14.49061417743954,,,,(9.994018102326589e-08-1.0004138205034442e-07j),9.994018102326589e-08,-1.0004138205034442e-07
1217,"(46,)",1,3,(1.4164e-10+3.9549e-10j),(-0.0012691+0.002687j),(7.9753e-10+1.2387e-09j),(-0.002211+0.01018j),,,,,-4.415291904999912e-06,5.426046049999892e-05,-12.289212506777622,,,,(9.994964169166977e-08-1.0005094870140294e-07j),9.994964169166977e-08,-1.0005094870140294e-07
1218,"(46,)",2,1,(0.079527-2.3878e-09j),(-0.0032913-0.10666j),(0.010992-0.19889j),(-0.18551+0.16608j),-0.3,6.6989e-08,3.0,0.048327,-0.0025313222633449963,0.011159235168000003,-4.408460878171125,-2.00967e-08,0.144981,0.09443001104520592,(-0.56568938777562+0.5656854427158914j),-0.56568938777562,0.5656854427158914
1219,"(46,)",2,2,(1.4454e-09-3.7474e-10j),(0.0090987+0.0053568j),(4.542e-09-3.4166e-09j),(0.039793+0.0056477j),,,,,-5.574082396499888e-05,0.0008076896821449839,-14.490092264372578,,,,(9.994177079942994e-08-1.000437549052331e-07j),9.994177079942994e-08,-1.000437549052331e-07
1220,"(46,)",2,3,(1.5601e-10+4.9656e-10j),(-0.0017051+0.0032622j),(9.2514e-10+1.5729e-09j),(-0.0032455+0.01249j),,,,,-6.774657424999863e-06,8.326668512499832e-05,-12.290907111808682,,,,(9.993780288608555e-08-1.0003908240726908e-07j),9.993780288608555e-08,-1.0003908240726908e-07
1221,"(46,)",3,1,(0.089231-2.6893e-09j),(-0.0026065-0.11875j),(0.014763-0.21481j),(-0.20291+0.17682j),-0.3,9.3586e-08,3.0,0.051365,-0.003073092490624996,0.013038249115499997,-4.242712887840327,-2.80758e-08,0.154095,0.1045546033688633,(-0.5657029280459525+0.5656813772752189j),-0.5657029280459525,0.5656813772752189
1222,"(46,)",3,2,(1.7106e-09-4.0373e-10j),(0.010583+0.0065301j),(5.4319e-09-3.9123e-09j),(0.04672+0.0076221j),,,,,-7.732104750499846e-05,0.0011204274042049774,-14.490587496665082,,,,(9.994330080176405e-08-1.0004447416611999e-07j),9.994330080176405e-08,-1.0004447416611999e-07
1223,"(46,)",3,3,(1.6043e-10+6.0674e-10j),(-0.0022325+0.0038332j),(1.027e-09+1.9445e-09j),(-0.0045955+0.014856j),,,,,-9.838739244999807e-06,0.00012090967812499758,-12.28914346789358,,,,(9.994201405041578e-08-1.0004601006789753e-07j),9.994201405041578e-08,-1.0004601006789753e-07
1224,"(46,)",4,1,(0.10012-3.0125e-09j),(-0.0017262-0.13211j),(0.018884-0.23126j),(-0.2211+0.18772j),-0.3,1.2625e-07,3.0,0.054594,-0.003716008733219993,0.015143107672,-4.0751001300468435,-3.7875e-08,0.16378199999999998,0.11514767437948001,(-0.5656813138732937+0.5656730156476947j),-0.5656813138732937,0.5656730156476947
1225,"(46,)",4,2,(1.9788e-09-4.1856e-10j),(0.012006+0.0077909j),(6.3525e-09-4.3592e-09j),(0.053557+0.0099944j),,,,,-0.00010242107940499794,0.0014841201401799705,-14.49037784801503,,,,(9.994246624266573e-08-1.0004415827278782e-07j),9.994246624266573e-08,-1.0004415827278782e-07
1226,"(46,)",4,3,(1.5192e-10+7.3112e-10j),(-0.0028969+0.0044111j),(1.0959e-09+2.3756e-09j),(-0.006408+0.017355j),,,,,-1.3924916409999723e-05,0.00017112924449999656,-12.289427057321916,,,,(9.994203766849445e-08-1.0004774286255906e-07j),9.994203766849445e-08,-1.0004774286255906e-07
1227,"(46,)",5,1,(0.11233-3.4161e-09j),(-0.00055733-0.14683j),(0.023507-0.24772j),(-0.23973+0.19817j),-0.3,1.6473e-07,3.0,0.057875,-0.004470665308364441,0.017412022175500003,-3.8947272887824513,-4.9418999999999994e-08,0.173625,0.1260341971712855,(-0.5656912852348208+0.5657070788179017j),-0.5656912852348208,0.5657070788179017
1228,"(46,)",5,2,(2.2322e-09-4.2557e-10j),(0.013278+0.0090468j),(7.2395e-09-4.7321e-09j),(0.059856+0.012568j),,,,,-0.00012907493711999745,0.0018703476799999629,-14.490401635920625,,,,(9.994250887086405e-08-1.0004306087090716e-07j),9.994250887086405e-08,-1.0004306087090716e-07
1229,"(46,)",5,3,(1.2997e-10+8.7698e-10j),(-0.0037404+0.0050334j),(1.1365e-09+2.8937e-09j),(-0.008797+0.020148j),,,,,-1.9662853859999605e-05,0.00024166455649999514,-12.290411057349942,,,,(9.994117010700325e-08-1.0004379955485943e-07j),9.994117010700325e-08,-1.0004379955485943e-07
1230,"(46,)",6,1,(0.12604-3.7892e-09j),(0.0010314-0.16289j),(0.028596-0.26296j),(-0.2577+0.20715j),-0.3,2.0953e-07,3.0,0.060989,-0.005324067142979994,0.019677359841999996,-3.695926312264003,-6.2859e-08,0.182967,0.13664446039438802,(-0.5656889851197736+0.5656869489035271j),-0.5656889851197736,0.5656869489035271
1231,"(46,)",6,2,(2.4375e-09-4.0138e-10j),(0.01419+0.01019j),(7.9958e-09-4.9493e-09j),(0.064722+0.015267j),,,,,-0.00015259609999999693,0.0022110092864999556,-14.489290922245065,,,,(9.994150797973141e-08-1.0004491521162138e-07j),9.994150797973141e-08,-1.0004491521162138e-07
1232,"(46,)",6,3,(8.5277e-11+1.054e-09j),(-0.0048456+0.0057037j),(1.1286e-09+3.5344e-09j),(-0.012042+0.02331j),,,,,-2.800601652499944e-05,0.00034418293199999314,-12.289606831187857,,,,(9.994142126722309e-08-1.0004695816816389e-07j),9.994142126722309e-08,-1.0004695816816389e-07
1233,"(46,)",7,1,(0.14142-4.197e-09j),(0.0032497-0.18018j),(0.034074-0.27488j),(-0.27308+0.21284j),-0.3,2.6047e-07,3.0,0.063547,-0.0062378882750449925,0.021576750062,-3.4589830902100234,-7.8141e-08,0.190641,0.1459006107660209,(-0.5656826379850662+0.5656954274617642j),-0.5656826379850662,0.5656954274617642
1234,"(46,)",7,2,(2.5413e-09-3.3743e-10j),(0.014382+0.011022j),(8.4489e-09-4.8726e-09j),(0.066603+0.017917j),,,,,-0.0001641632039999967,0.002378489248999952,-14.488564983173692,,,,(9.994153067958643e-08-1.0004432841142516e-07j),9.994153067958643e-08,-1.0004432841142516e-07
1235,"(46,)",7,3,(8.9607e-12+1.2824e-09j),(-0.0063656+0.0064531j),(1.0451e-09+4.3704e-09j),(-0.016641+0.027071j),,,,,-4.1081681484999185e-05,0.0005048809609999898,-12.28968588309476,,,,(9.994394431126112e-08-1.000431154107235e-07j),9.994394431126112e-08,-1.000431154107235e-07
1236,"(46,)",8,1,(0.15868-4.5887e-09j),(0.0064986-0.19843j),(0.040197-0.27981j),(-0.28285+0.21179j),-0.3,3.1875e-07,3.0,0.064795,-0.0071186771509799945,0.02247484584549999,-3.1571660533033143,-9.5625e-08,0.19438500000000003,0.15224180361900344,(-0.5656829682644922+0.5656850067218073j),-0.5656829682644922,0.5656850067218073
1237,"(46,)",8,2,(2.4376e-09-2.1131e-10j),(0.013243+0.011132j),(8.2687e-09-4.2836e-09j),(0.062755+0.019959j),,,,,-0.00014964923649999704,0.002168275852999957,-14.489053895039417,,,,(9.994251780748857e-08-1.0004545793832626e-07j),9.994251780748857e-08,-1.0004545793832626e-07
1238,"(46,)",8,3,(-1.1588e-10+1.6082e-09j),(-0.0086254+0.0074779j),(8.836e-10+5.5898e-09j),(-0.023549+0.032357j),,,,,-6.515825678499869e-05,0.0008007654249999839,-12.289546475165112,,,,(9.99426656064727e-08-1.0004480737913979e-07j),9.99426656064727e-08,-1.0004480737913979e-07
1239,"(46,)",9,1,(0.17804-4.9865e-09j),(0.011556-0.21682j),(0.04728-0.27001j),(-0.28045+0.19687j),-0.3,3.8633e-07,3.0,0.063311,-0.007723105967999987,0.021134600450000006,-2.736541559518848,-1.15899e-07,0.18993300000000002,0.15193624287511906,(-0.5656804790001558+0.5656783173444083j),-0.5656804790001558,0.5656783173444083
1240,"(46,)",9,2,(1.8997e-09+7.1032e-11j),(0.0091425+0.0098433j),(6.781e-09-2.5114e-09j),(0.046454+0.021373j),,,,,-9.023793056999817e-05,0.001307389622499974,-14.488249167968487,,,,(9.994282396868266e-08-1.0004473192152784e-07j),9.994282396868266e-08,-1.0004473192152784e-07
1241,"(46,)",9,3,(-2.8548e-10+2.1471e-09j),(-0.012156+0.0093137j),(7.2995e-10+7.5564e-09j),(-0.034156+0.041417j),,,,,-0.00011725667184499766,0.0014410001124999714,-12.289280343935044,,,,(9.994143792962404e-08-1.0004466170713087e-07j),9.994143792962404e-08,-1.0004466170713087e-07
1242,"(47,)",1,1,(0.070879-2.2988e-09j),(-0.010432-0.10433j),(-0.037561-0.18879j),(-0.1809+0.15866j),-0.3,5.0447e-08,3.0,0.046196,-0.0029848714414999976,0.010422656389499997,-3.4918275690500975,-1.51341e-08,0.138588,0.09674378612145348,(-0.3999916103901526+0.6927989557517875j),-0.3999916103901526,0.6927989557517875
1243,"(47,)",1,2,(1.1705e-09-5.8146e-10j),(0.0087575+0.0029435j),(3.2719e-09-3.7454e-09j),(0.03509-0.0023499j),,,,,-4.2678999249999145e-05,0.0006184150650049878,-14.48991484974897,,,,(9.994281628553191e-08-1.000440118555323e-07j),9.994281628553191e-08,-1.000440118555323e-07
1244,"(47,)",1,3,(2.5761e-10+3.584e-10j),(-0.00050381+0.0030807j),(1.1639e-09+1.02e-09j),(0.00071405+0.01092j),,,,,-4.8722685030499035e-06,5.9878133701248794e-05,-12.28958003110189,,,,(9.994869625295395e-08-1.0004868438100536e-07j),9.994869625295395e-08,-1.0004868438100536e-07
1245,"(47,)",2,1,(0.079527-2.6243e-09j),(-0.010187-0.11608j),(-0.037192-0.20493j),(-0.1986+0.16834j),-0.3,7.3303e-08,3.0,0.049004,-0.003626898819999997,0.012200382917999998,-3.363860841863796,-2.19909e-08,0.147012,0.1076597946970315,(-0.39999201479079566+0.6928265066974696j),-0.39999201479079566,0.6928265066974696
1246,"(47,)",2,2,(1.4228e-09-6.6041e-10j),(0.01042+0.0038141j),(4.048e-09-4.3919e-09j),(0.042203-0.0016983j),,,,,-6.156187940499876e-05,0.0008919887159449819,-14.48930286999252,,,,(9.994325297103522e-08-1.0004422371583279e-07j),9.994325297103522e-08,-1.0004422371583279e-07
1247,"(47,)",2,3,(2.9092e-10+4.5573e-10j),(-0.00082347+0.0037337j),(1.3548e-09+1.3257e-09j),(0.00013839+0.013403j),,,,,-7.309309265449853e-06,8.98297803960482e-05,-12.289776931544242,,,,(9.994373688121337e-08-1.0004989825061618e-07j),9.994373688121337e-08,-1.0004989825061618e-07
1248,"(47,)",3,1,(0.089231-3.0152e-09j),(-0.0097831-0.12904j),(-0.03659-0.22186j),(-0.21731+0.17827j),-0.3,1.0165e-07,3.0,0.052024,-0.004392429642304996,0.014221570650000001,-3.2377458054255843,-3.0494999999999996e-08,0.156072,0.11926546909314291,(-0.39997566826792663+0.6928182670741185j),-0.39997566826792663,0.6928182670741185
1249,"(47,)",3,2,(1.6891e-09-7.2824e-10j),(0.012104+0.0047844j),(4.8781e-09-5.0287e-09j),(0.049537-0.00072757j),,,,,-8.469864967999831e-05,0.0012272218635524252,-14.489273066206097,,,,(9.994328582482755e-08-1.0004611227027134e-07j),9.994328582482755e-08,-1.0004611227027134e-07
1250,"(47,)",3,3,(3.1541e-10+5.64e-10j),(-0.0012412+0.0043981j),(1.5247e-09+1.6757e-09j),(-0.00076338+0.016002j),,,,,-1.0441930524999794e-05,0.0001283233765121974,-12.289238681005296,,,,(9.994525787575943e-08-1.0004975696520418e-07j),9.994525787575943e-08,-1.0004975696520418e-07
1251,"(47,)",4,1,(0.10012-3.3937e-09j),(-0.0091429-0.14326j),(-0.035679-0.23906j),(-0.23649+0.18804j),-0.3,1.3545e-07,3.0,0.055169,-0.005291502910204995,0.0164319435295,-3.105345269263666,-4.0635e-08,0.16550700000000002,0.1312539435776432,(-0.40000537877635944+0.6928114870603129j),-0.40000537877635944,0.6928114870603129
1252,"(47,)",4,2,(1.9557e-09-7.8819e-10j),(0.013728+0.005835j),(5.7357e-09-5.6189e-09j),(0.056777+0.00061294j),,,,,-0.00011125260449999779,0.001612001712221768,-14.48956381260989,,,,(9.99415161569214e-08-1.0004329487139552e-07j),9.99415161569214e-08,-1.0004329487139552e-07
1253,"(47,)",4,3,(3.2581e-10+6.8379e-10j),(-0.0017902+0.0050485j),(1.6543e-09+2.0772e-09j),(-0.0021242+0.018658j),,,,,-1.4346084144999716e-05,0.00017631659481999652,-12.290224498749447,,,,(9.994048936794227e-08-1.0004253336452902e-07j),9.994048936794227e-08,-1.0004253336452902e-07
1254,"(47,)",5,1,(0.11233-3.8237e-09j),(-0.0081399-0.15873j),(-0.034226-0.2558j),(-0.25552+0.19692j),-0.3,1.7503e-07,3.0,0.05826,-0.006321720986004992,0.018731448861999997,-2.963029988743196,-5.2509e-08,0.17478,0.1433411708891463,(-0.39999544297769857+0.6928338187571682j),-0.39999544297769857,0.6928338187571682
1255,"(47,)",5,2,(2.2091e-09-8.3414e-10j),(0.015207+0.0068757j),(6.5586e-09-6.1394e-09j),(0.063493+0.0021286j),,,,,-0.0001392640497449972,0.0020179459934799595,-14.490071178993919,,,,(9.994243261793165e-08-1.0004468936844266e-07j),9.994243261793165e-08,-1.0004468936844266e-07
1256,"(47,)",5,3,(3.1878e-10+8.2127e-10j),(-0.0025131+0.0057018j),(1.7395e-09+2.5527e-09j),(-0.0040769+0.02146j),,,,,-1.941309742499961e-05,0.00023857635680499522,-12.289453433523889,,,,(9.994530700495749e-08-1.000450616089707e-07j),9.994530700495749e-08,-1.000450616089707e-07
1257,"(47,)",6,1,(0.12604-4.2695e-09j),(-0.0066016-0.17539j),(-0.031993-0.27082j),(-0.27317+0.20389j),-0.3,2.2065e-07,3.0,0.061008,-0.007459575811279987,0.020912978275500003,-2.8035077066817222,-6.6195e-08,0.183024,0.15502094854652937,(-0.40000662337770637+0.6928383408116537j),-0.40000662337770637,0.6928383408116537
1258,"(47,)",6,2,(2.4153e-09-8.6258e-10j),(0.016376+0.0077714j),(7.2451e-09-6.5352e-09j),(0.068904+0.0035851j),,,,,-0.00016428401697999673,0.0023803070790049522,-14.488975390069621,,,,(9.994236228522357e-08-1.0004503893865023e-07j),9.994236228522357e-08,-1.0004503893865023e-07
1259,"(47,)",6,3,(2.9047e-10+9.8658e-10j),(-0.0034898+0.0063795j),(1.7685e-09+3.1413e-09j),(-0.0068773+0.024547j),,,,,-2.6438362144999467e-05,0.00032492623214499345,-12.289953150764665,,,,(9.994112451502078e-08-1.000458343433883e-07j),9.994112451502078e-08,-1.000458343433883e-07
1260,"(47,)",7,1,(0.14142-4.7693e-09j),(-0.0042775-0.193j),(-0.028749-0.28187j),(-0.28717+0.20729j),-0.3,2.7216e-07,3.0,0.063002,-0.008633840303124994,0.02257927554949999,-2.615206531133948,-8.1648e-08,0.189006,0.1651435184736198,(-0.39998948282313107+0.6928167291346352j),-0.39998948282313107,0.6928167291346352
1261,"(47,)",7,2,(2.5199e-09-8.5427e-10j),(0.016859+0.0083482j),(7.6317e-09-6.6564e-09j),(0.071443+0.004913j),,,,,-0.00017695916211999643,0.0025641199089999492,-14.489896303087225,,,,(9.994241066906361e-08-1.000436300773639e-07j),9.994241066906361e-08,-1.000436300773639e-07
1262,"(47,)",7,3,(2.2042e-10+1.1976e-09j),(-0.0048815+0.0070859j),(1.7006e-09+3.9121e-09j),(-0.011072+0.028059j),,,,,-3.701951052999927e-05,0.0004549483324999909,-12.289420524113016,,,,(9.99460424442813e-08-1.000464229638648e-07j),9.99460424442813e-08,-1.000464229638648e-07
1263,"(47,)",8,1,(0.15868-5.2057e-09j),(-0.00065546-0.21111j),(-0.02351-0.28533j),(-0.29418+0.20378j),-0.3,3.3565e-07,3.0,0.063588,-0.009694259663905783,0.023051115900000016,-2.3778108591236973,-1.00695e-07,0.19076400000000002,0.17165385273901676,(-0.40000867725430783+0.6928283083456291j),-0.40000867725430783,0.6928283083456291
1264,"(47,)",8,2,(2.4186e-09-7.6862e-10j),(0.015916+0.0082768j),(7.4012e-09-6.202e-09j),(0.068017+0.0060313j),,,,,-0.0001609122371199968,0.0023313444343449523,-14.48829794471382,,,,(9.994261056730657e-08-1.0004533965206634e-07j),9.994261056730657e-08,-1.0004533965206634e-07
1265,"(47,)",8,3,(9.2939e-11+1.4997e-09j),(-0.0070404+0.0079539j),(1.4995e-09+5.0479e-09j),(-0.01776+0.03273j),,,,,-5.641587868499887e-05,0.0006933352499999862,-12.289718181493926,,,,(9.99420172275966e-08-1.0004491982774565e-07j),9.99420172275966e-08,-1.0004491982774565e-07
1266,"(47,)",9,1,(0.17804-5.6291e-09j),(0.0055411-0.22871j),(-0.012993-0.27363j),(-0.28809+0.18508j),-0.3,4.2206e-07,3.0,0.061388,-0.010320363144604987,0.021104129775500004,-2.044901858568056,-1.26618e-07,0.184164,0.1706332014948904,(-0.4000008974805295+0.6928315245038134j),-0.4000008974805295,0.6928315245038134
1267,"(47,)",9,2,(1.8583e-09-4.6966e-10j),(0.011644+0.006923j),(5.8457e-09-4.3577e-09j),(0.051017+0.0074663j),,,,,-9.175533249999816e-05,0.0013292399623449733,-14.486787046899972,,,,(9.994214322343702e-08-1.0004308414742436e-07j),9.994214322343702e-08,-1.0004308414742436e-07
1268,"(47,)",9,3,(-1.1385e-10+2.0435e-09j),(-0.010776+0.0096514j),(1.2338e-09+7.0646e-09j),(-0.029177+0.04148j),,,,,-0.00010463584897999789,0.0012859438644999743,-12.289706415492404,,,,(9.994255289671704e-08-1.0004396976536916e-07j),9.994255289671704e-08,-1.0004396976536916e-07
1269,"(48,)",1,1,(0.070879-2.0837e-09j),(-0.019917-0.11164j),(-0.088595-0.18221j),(-0.19134+0.16592j),-0.3,5.3122e-08,3.0,0.046301,-0.003918171924,0.011545441937500001,-2.9466399538980523,-1.5936599999999997e-08,0.138903,0.11132670900916468,(-0.20705370100193576+0.7727377962253519j),-0.20705370100193576,0.7727377962253519
1270,"(48,)",1,2,(1.0586e-09-8.6744e-10j),(0.0096351+0.0009514j),(2.4629e-09-4.5931e-09j),(0.035288-0.010634j),,,,,-4.687015698499906e-05,0.0006791624499999865,-14.490296036715954,,,,(9.994209824173876e-08-1.0004295305195391e-07j),9.994209824173876e-08,-1.0004295305195391e-07
1271,"(48,)",1,3,(3.589e-10+2.4906e-10j),(0.00054943+0.0030399j),(1.423e-09+5.6618e-10j),(0.0042791+0.0099486j),,,,,-4.771432667449903e-06,5.864266938499883e-05,-12.290369260589497,,,,(9.994307703699359e-08-1.0004760258237349e-07j),9.994307703699359e-08,-1.0004760258237349e-07
1272,"(48,)",2,1,(0.079527-2.4406e-09j),(-0.020188-0.12405j),(-0.09212-0.19824j),(-0.20955+0.17536j),-0.3,7.6388e-08,3.0,0.048925,-0.0047357070574999965,0.013438570049999987,-2.837711430802537,-2.2916399999999997e-08,0.14677500000000002,0.1238240647760176,(-0.20706050782466787+0.7727505098919888j),-0.20706050782466787,0.7727505098919888
1273,"(48,)",2,2,(1.3039e-09-1.0157e-09j),(0.011592+0.0014448j),(3.1123e-09-5.4641e-09j),(0.042891-0.011738j),,,,,-6.823095551999864e-05,0.0009887092624999802,-14.490626065029785,,,,(9.994205202462134e-08-1.0004383654694445e-07j),9.994205202462134e-08,-1.0004383654694445e-07
1274,"(48,)",2,3,(4.098e-10+3.1882e-10j),(0.0004584+0.0036461j),(1.6541e-09+7.6348e-10j),(0.0044473+0.012091j),,,,,-6.7520878849998654e-06,8.298537914499833e-05,-12.290328644767039,,,,(9.994239817243412e-08-1.0004351770802529e-07j),9.994239817243412e-08,-1.0004351770802529e-07
1275,"(48,)",3,1,(0.089231-2.7992e-09j),(-0.020307-0.13752j),(-0.095725-0.21434j),(-0.22782+0.18492j),-0.3,1.0474e-07,3.0,0.051601,-0.0056809766439999965,0.015496223787499996,-2.7277393938710244,-3.1421999999999995e-08,0.154803,0.1368009691769539,(-0.20706422994244045+0.7727578026470191j),-0.20706422994244045,0.7727578026470191
1276,"(48,)",3,2,(1.5677e-09-1.1701e-09j),(0.013687+0.0019863j),(3.8142e-09-6.3938e-09j),(0.05105-0.012872j),,,,,-9.563967834499808e-05,0.001385895441999972,-14.490799906296987,,,,(9.994112658319865e-08-1.0004618645682797e-07j),9.994112658319865e-08,-1.0004618645682797e-07
1277,"(48,)",3,3,(4.5034e-10+3.8848e-10j),(0.00030583+0.0041909j),(1.8433e-09+9.7055e-10j),(0.0043568+0.014072j),,,,,-8.828587399449823e-06,0.00010850144511999782,-12.289785467464409,,,,(9.994553075312992e-08-1.0004671060366425e-07j),9.994553075312992e-08,-1.0004671060366425e-07
1278,"(48,)",4,1,(0.10012-3.1724e-09j),(-0.020249-0.15202j),(-0.099503-0.22993j),(-0.24543+0.19453j),-0.3,1.3812e-07,3.0,0.054144,-0.006748044000499996,0.017654576945500003,-2.616251012025394,-4.1435999999999995e-08,0.162432,0.1502328417183806,(-0.20705256856388607+0.7727338297570274j),-0.20705256856388607,0.7727338297570274
