,gammaTuple,power,harmonic,a1,b1,a2,b2,V1,I1,V2,I2,Pin,Pout,Gain,Pdc1,Pdc2,PAE,Load Gamma,r,x
987,"(37,)",6,1,(0.12604+7.1757e-09j),(-0.014826-0.069067j),(0.16614+0.042823j),(-0.071372+0.2769j),-0.3,6.7364e-08,3.0,0.047157,0.005448010417500029,0.026165631727499992,4.8027866546383775,-2.0209199999999997e-08,0.14147099999999999,0.14644429819538962,(-6.772856083269317e-07-0.5999998254271274j),-6.772856083269317e-07,-0.5999998254271274
988,"(37,)",6,2,(1.1255e-09+9.3886e-10j),(0.0009379+0.010328j),(5.2168e-09+1.6242e-09j),(0.017947+0.034217j),,,,,-5.377362020499892e-05,0.000746448948999985,-13.881322219971967,,,,(9.994063304656085e-08-1.0004282838102034e-07j),9.994063304656085e-08,-1.0004282838102034e-07
989,"(37,)",6,3,(-3.14e-10+2.3886e-10j),(-0.0027635-0.0003764j),(-8.6237e-10+1.0432e-09j),(-0.0095288+0.00089927j),,,,,-3.889304604999921e-06,4.580335798644909e-05,-11.776747423579598,,,,(9.99432151099976e-08-1.0004660239988588e-07j),9.99432151099976e-08,-1.0004660239988588e-07
990,"(37,)",7,1,(0.14142+7.6523e-09j),(-0.015419-0.080448j),(0.1781+0.047471j),(-0.079118+0.29683j),-0.3,9.9243e-08,3.0,0.049653,0.006644995067500027,0.030197300491499986,4.544367630789044,-2.97729e-08,0.148959,0.1581126714330786,(-1.0477101047196159e-06-0.6000064586034833j),-1.0477101047196159e-06,-0.6000064586034833
991,"(37,)",7,2,(1.311e-09+1.2328e-09j),(0.00038522+0.012714j),(6.2671e-09+2.3741e-09j),(0.019444+0.043219j),,,,,-8.08970952241984e-05,0.0011229755484999774,-13.881531164842945,,,,(9.99414994386229e-08-1.0004482947119128e-07j),9.99414994386229e-08,-1.0004482947119128e-07
992,"(37,)",7,3,(-3.022e-10+3.0982e-10j),(-0.0030592+3.7118e-05j),(-7.6752e-10+1.2709e-09j),(-0.010194+0.0025119j),,,,,-4.680041192961906e-06,5.511363880499889e-05,-11.776314893954714,,,,(9.994325205942099e-08-1.0004439328545619e-07j),9.994325205942099e-08,-1.0004439328545619e-07
993,"(37,)",8,1,(0.15868+8.0275e-09j),(-0.015695-0.094211j),(0.18873+0.052541j),(-0.087569+0.31455j),-0.3,1.4135e-07,3.0,0.051996,0.008028648427000028,0.034115231339999996,4.249187350796408,-4.2405e-08,0.15598800000000002,0.1672345495358615,(-1.1801891185381696e-06-0.5999996714418029j),-1.1801891185381696e-06,-0.5999996714418029
994,"(37,)",8,2,(1.4381e-09+1.5889e-09j),(-0.00076904+0.01512j),(7.2059e-09+3.4209e-09j),(0.018899+0.053147j),,,,,-0.00011460291126079771,0.0015908879049999682,-13.881740764679547,,,,(9.994257778960235e-08-1.000448797176568e-07j),9.994257778960235e-08,-1.000448797176568e-07
995,"(37,)",8,3,(-2.5198e-10+4.2192e-10j),(-0.0033699+0.0008503j),(-5.1173e-10+1.6071e-09j),(-0.010598+0.0054718j),,,,,-6.0396180499998795e-06,7.112909961999857e-05,-11.777085741373991,,,,(9.993831213914643e-08-1.0004317263983947e-07j),9.993831213914643e-08,-1.0004317263983947e-07
996,"(37,)",9,1,(0.17804+8.3058e-09j),(-0.015428-0.11064j),(0.19775+0.057612j),(-0.09602+0.32959j),-0.3,2.0895e-07,3.0,0.054091,0.009609504408000036,0.03771260172799999,3.9245105810663623,-6.2685e-08,0.162273,0.17318406216684204,(3.2590744823058156e-06-0.5999888131810183j),3.2590744823058156e-06,-0.5999888131810183
997,"(37,)",9,2,(1.4869e-09+1.9698e-09j),(-0.0024225+0.017273j),(7.9211e-09+4.6599e-09j),(0.016275+0.062918j),,,,,-0.00015211251762499697,0.002111775174499958,-13.882980884624617,,,,(9.994138954681607e-08-1.0004376943204758e-07j),9.994138954681607e-08,-1.0004376943204758e-07
998,"(37,)",9,3,(-2.0223e-10+5.9127e-10j),(-0.0039705+0.0019451j),(-2.1396e-10+2.1349e-09j),(-0.01175+0.0095994j),,,,,-9.774142129999805e-06,0.00011510549017999768,-11.776531244282202,,,,(9.994218791832091e-08-1.000438264933507e-07j),9.994218791832091e-08,-1.000438264933507e-07
999,"(38,)",1,1,(0.070879+3.8192e-09j),(-0.003464-0.036078j),(0.13481+0.0092578j),(-0.054791+0.15977j),-0.3,3.4401e-09,3.0,0.038368,0.001855105630500007,0.005134531810079996,2.7677840688220456,-1.03203e-09,0.115104,0.028490983628544523,(-0.2070650276497206-0.7727652254493595j),-0.2070650276497206,-0.7727652254493595
1000,"(38,)",1,2,(3.7229e-10+3.2344e-10j),(0.00024488+0.0034797j),(1.7434e-09+5.8188e-10j),(0.0058023+0.01163j),,,,,-6.084139152199877e-06,8.44617926449983e-05,-13.882291402631541,,,,(9.994456482211219e-08-1.0004227442241261e-07j),9.994456482211219e-08,-1.0004227442241261e-07
1001,"(38,)",1,3,(-1.1546e-10+4.4346e-11j),(-0.00079877-0.00035574j),(-3.5107e-10+2.3832e-10j),(-0.0029469-0.00056529j),,,,,-3.8229223024999236e-07,4.50188619704991e-06,-11.776033727146356,,,,(9.994125026857115e-08-1.000426853182397e-07j),9.994125026857115e-08,-1.000426853182397e-07
1002,"(38,)",2,1,(0.079527+4.199e-09j),(-0.0035102-0.041115j),(0.14861+0.0099022j),(-0.060034+0.17623j),-0.3,1.019e-08,3.0,0.039925,0.002310889499980009,0.006239054195580001,2.699849644751068,-3.057e-09,0.119775,0.03279619866917129,(-0.207050245511731-0.7727398601880993j),-0.207050245511731,-0.7727398601880993
1003,"(38,)",2,2,(4.9407e-10+4.1556e-10j),(0.00039168+0.0045465j),(2.2924e-09+7.2536e-10j),(0.007828+0.015094j),,,,,-1.0412037736199791e-05,0.00014455320999999708,-13.883277573747677,,,,(9.99406759628513e-08-1.0004401673266198e-07j),9.99406759628513e-08,-1.0004401673266198e-07
1004,"(38,)",2,3,(-1.6817e-10+6.9982e-11j),(-0.001191-0.00049141j),(-5.074e-10+3.6536e-10j),(-0.0043637-0.00071246j),,,,,-8.299823940499833e-07,9.774738470799806e-06,-11.777043152810723,,,,(9.99431851929687e-08-1.0004480640799838e-07j),9.99431851929687e-08,-1.0004480640799838e-07
1005,"(38,)",3,1,(0.089231+4.5667e-09j),(-0.0034121-0.047059j),(0.16291+0.01048j),(-0.065358+0.1933j),-0.3,2.1973e-08,3.0,0.041958,0.0028679897267950114,0.007493529831999997,2.61281613458708,-6.5919e-09,0.125874,0.03674738313873386,(-0.20707013644212616-0.7727693224129102j),-0.20707013644212616,-0.7727693224129102
1006,"(38,)",3,2,(6.5785e-10+5.3226e-10j),(0.00063023+0.0059525j),(3.025e-09+8.9251e-10j),(0.010653+0.019594j),,,,,-1.791472305144964e-05,0.000248705622499995,-13.882750059028684,,,,(9.994379186180239e-08-1.0004587043463403e-07j),9.994379186180239e-08,-1.0004587043463403e-07
1007,"(38,)",3,3,(-2.4127e-10+1.0997e-10j),(-0.0017551-0.00065766j),(-7.203e-10+5.5541e-10j),(-0.0063785-0.00082774j),,,,,-1.7564463427999652e-06,2.0685207878799585e-05,-11.776737708836086,,,,(9.9943362929352e-08-1.0004501359741975e-07j),9.9943362929352e-08,-1.0004501359741975e-07
1008,"(38,)",4,1,(0.10012+4.9434e-09j),(-0.003191-0.053957j),(0.17803+0.011039j),(-0.070924+0.21138j),-0.3,3.8838e-08,3.0,0.044419,0.003551237035000012,0.008947588877499999,2.5195696004842913,-1.16514e-08,0.13325700000000001,0.04049582267723261,(-0.2070573353260072-0.7727536453275534j),-0.2070573353260072,-0.7727536453275534
1009,"(38,)",4,2,(8.5277e-10+6.6752e-10j),(0.00093191+0.0076061j),(3.8908e-09+1.0788e-09j),(0.014048+0.024857j),,,,,-2.936060672904942e-05,0.0004076083764999919,-13.8828321996733,,,,(9.994113798591182e-08-1.0004533505949674e-07j),9.994113798591182e-08,-1.0004533505949674e-07
1010,"(38,)",4,3,(-3.2315e-10+1.562e-10j),(-0.002397-0.00083519j),(-9.5776e-10+7.7467e-10j),(-0.0086623-0.00091994j),,,,,-3.2215756680499347e-06,3.794086544679923e-05,-11.777114479438993,,,,(9.994177042210338e-08-1.000439181605474e-07j),9.994177042210338e-08,-1.000439181605474e-07
1011,"(38,)",5,1,(0.11233+5.3463e-09j),(-0.0028505-0.061907j),(0.19416+0.011614j),(-0.076837+0.23067j),-0.3,6.1076e-08,3.0,0.047251,0.004388713450375015,0.010639791436500005,2.4243531861463494,-1.8322799999999997e-08,0.14175300000000002,0.04409838229966907,(-0.20705697319063207-0.7727505239127388j),-0.20705697319063207,-0.7727505239127388
1012,"(38,)",5,2,(1.0694e-09+8.1743e-10j),(0.0012599+0.0094359j),(4.8477e-09+1.2878e-09j),(0.017785+0.030688j),,,,,-4.53117784099991e-05,0.0006290297844999875,-13.882257694859698,,,,(9.994467193627776e-08-1.0004509937478167e-07j),9.994467193627776e-08,-1.0004509937478167e-07
1013,"(38,)",5,3,(-4.0709e-10+2.0248e-10j),(-0.0030514-0.0010212j),(-1.2019e-09+9.969e-10j),(-0.010994-0.0010307j),,,,,-5.176945699999897e-06,6.0965189244998785e-05,-11.776285241894655,,,,(9.994378694559237e-08-1.0004657642394234e-07j),9.994378694559237e-08,-1.0004657642394234e-07
1014,"(38,)",6,1,(0.12604+5.7221e-09j),(-0.0023753-0.071086j),(0.21125+0.012268j),(-0.083157+0.2511j),-0.3,8.8976e-08,3.0,0.050367,0.00541361007695502,0.0125946151625,2.326472535603093,-2.66928e-08,0.151101,0.04752453713440003,(-0.2070485668646155-0.7727298380136964j),-0.2070485668646155,-0.7727298380136964
1015,"(38,)",6,2,(1.2984e-09+9.8339e-10j),(0.0015775+0.011408j),(5.8718e-09+1.5306e-09j),(0.021689+0.037026j),,,,,-6.631548512499865e-05,0.0009206686984999816,-13.883163137004955,,,,(9.9941198228974e-08-1.0004254717257557e-07j),9.9941198228974e-08,-1.0004254717257557e-07
1016,"(38,)",6,3,(-4.9235e-10+2.498e-10j),(-0.003712-0.0012119j),(-1.4496e-09+1.2205e-09j),(-0.013351-0.0011524j),,,,,-7.623822804999846e-06,8.978861337999822e-05,-11.777374117498265,,,,(9.994087626704366e-08-1.0004283318179472e-07j),9.994087626704366e-08,-1.0004283318179472e-07
1017,"(38,)",7,1,(0.14142+6.1422e-09j),(-0.0017-0.081802j),(0.22883+0.013042j),(-0.089778+0.27207j),-0.3,1.2401e-07,3.0,0.053654,0.006652579598000017,0.014774455759999996,2.2208611775861624,-3.7203e-08,0.160962,0.050458345211913246,(-0.20705546568371588-0.7727458904026441j),-0.20705546568371588,-0.7727458904026441
1018,"(38,)",7,2,(1.5276e-09+1.171e-09j),(0.0017858+0.013497j),(6.9305e-09+1.85e-09j),(0.025382+0.043918j),,,,,-9.267904531999815e-05,0.0012865183239999742,-13.881436947887627,,,,(9.994348553095308e-08-1.0004404686582607e-07j),9.994348553095308e-08,-1.0004404686582607e-07
1019,"(38,)",7,3,(-5.7553e-10+2.9359e-10j),(-0.0043444-0.0014103j),(-1.6932e-09+1.4305e-09j),(-0.015619-0.0013218j),,,,,-1.0431378724999792e-05,0.00012285015811999751,-11.776981869671305,,,,(9.993986282058519e-08-1.0004484990564372e-07j),9.993986282058519e-08,-1.0004484990564372e-07
1020,"(38,)",8,1,(0.15868+6.5016e-09j),(-0.0007455-0.094544j),(0.24584+0.014144j),(-0.096614+0.29226j),-0.3,1.672e-07,3.0,0.056906,0.008120109346875019,0.017056407129999996,2.1005144637078152,-5.0159999999999994e-08,0.17071799999999998,0.05234537531557878,(-0.2070482805730339-0.7727237303110822j),-0.2070482805730339,-0.7727237303110822
1021,"(38,)",8,2,(1.7408e-09+1.3836e-09j),(0.0017886+0.015622j),(7.966e-09+2.277e-09j),(0.028421+0.051232j),,,,,-0.00012362298697999756,0.0017162355324999658,-13.882818838357757,,,,(9.9944600698331e-08-1.0004439614992064e-07j),9.9944600698331e-08,-1.0004439614992064e-07
1022,"(38,)",8,3,(-6.4993e-10+3.3677e-10j),(-0.0049298-0.0015668j),(-1.9075e-09+1.6318e-09j),(-0.017697-0.0013878j),,,,,-1.337889513999973e-05,0.0001575548989199969,-11.776375946691221,,,,(9.994108617336798e-08-1.0004510591577105e-07j),9.994108617336798e-08,-1.0004510591577105e-07
1023,"(38,)",9,1,(0.17804+6.7546e-09j),(0.00069391-0.10991j),(0.26081+0.015474j),(-0.10306+0.30989j),-0.3,2.2012e-07,3.0,0.059777,0.009808775994455971,0.019195937462000018,1.9570166015463881,-6.6036e-08,0.179331,0.0523454476222407,(-0.20706219571106496-0.7727586243829024j),-0.20706219571106496,-0.7727586243829024
1024,"(38,)",9,2,(1.9041e-09+1.6112e-09j),(0.0014514+0.017566j),(8.844e-09+2.8327e-09j),(0.030029+0.058403j),,,,,-0.00015533545897999682,0.002156325624999957,-13.881734660967755,,,,(9.994192182824892e-08-1.000435599099278e-07j),9.994192182824892e-08,-1.000435599099278e-07
1025,"(38,)",9,3,(-7.2624e-10+3.9439e-10j),(-0.0056029-0.001659j),(-2.1178e-09+1.8858e-09j),(-0.020018-0.0011705j),,,,,-1.7072384704999656e-05,0.000201045197124996,-11.776046556994455,,,,(9.994466934470917e-08-1.0004921747766919e-07j),9.994466934470917e-08,-1.0004921747766919e-07
1026,"(39,)",1,1,(0.070879+3.0796e-09j),(-0.00079129-0.040958j),(0.13705-0.016616j),(-0.067671+0.15875j),-0.3,6.1312e-09,3.0,0.039081,0.0016728243685679544,0.005361066392499997,3.2047993161944524,-1.8393599999999997e-09,0.11724299999999999,0.03145810004803735,(-0.39999092887866283-0.6928013470982802j),-0.39999092887866283,-0.6928013470982802
1027,"(39,)",1,2,(4.5524e-10+3.2683e-10j),(0.00064248+0.0039104j),(2.0332e-09+4.7508e-10j),(0.0077848+0.012546j),,,,,-7.85200435519984e-06,0.00010900261351999781,-13.882138698485681,,,,(9.994443406626311e-08-1.0004404349441693e-07j),9.994443406626311e-08,-1.0004404349441693e-07
1028,"(39,)",1,3,(-1.3107e-10+7.2649e-11j),(-0.0010191-0.00029202j),(-3.8117e-10+3.4546e-10j),(-0.0036333-0.00018041j),,,,,-5.619202451999889e-07,6.616708329049867e-06,-11.775173408630193,,,,(9.994248322790213e-08-1.0004420868057847e-07j),9.994248322790213e-08,-1.0004420868057847e-07
1029,"(39,)",2,1,(0.079527+3.3379e-09j),(-0.00054036-0.046624j),(0.15048-0.018481j),(-0.074045+0.17445j),-0.3,1.5167e-08,3.0,0.04085,0.0020752271820352057,0.006464843381999997,3.1152460983379324,-4.5501e-09,0.12254999999999999,0.03581898163985959,(-0.40000323648883673-0.6928160524745434j),-0.40000323648883673,-0.6928160524745434
1030,"(39,)",2,2,(6.0335e-10+4.1743e-10j),(0.00092874+0.0051021j),(2.6711e-09+5.7584e-10j),(0.010469+0.016241j),,,,,-1.3446991198799731e-05,0.00018668502099999622,-13.883032883717481,,,,(9.994364609466984e-08-1.0004248316205296e-07j),9.994364609466984e-08,-1.0004248316205296e-07
1031,"(39,)",2,3,(-1.8974e-10+1.127e-10j),(-0.0015117-0.00038606j),(-5.4601e-10+5.2454e-10j),(-0.005353-0.00011011j),,,,,-1.2171396067999757e-06,1.4333366606049713e-05,-11.776271617463891,,,,(9.99428295300384e-08-1.0004571361097565e-07j),9.99428295300384e-08,-1.0004571361097565e-07
1032,"(39,)",3,1,(0.089231+3.6153e-09j),(-0.00015294-0.053209j),(0.16446-0.020471j),(-0.080625+0.19082j),-0.3,2.9148e-08,3.0,0.043081,0.0025654751446782063,0.007723254791999994,3.0104578514514277,-8.7444e-09,0.129243,0.03990761315755428,(-0.4000186077941501-0.6928440401771127j),-0.4000186077941501,-0.6928440401771127
1033,"(39,)",3,2,(7.9166e-10+5.2606e-10j),(0.0013223+0.0065823j),(3.471e-09+6.825e-10j),(0.013933+0.020776j),,,,,-2.2537575289999552e-05,0.00031288533249999374,-13.882830272288796,,,,(9.994246534391318e-08-1.0004339768787341e-07j),9.994246534391318e-08,-1.0004339768787341e-07
1034,"(39,)",3,3,(-2.6321e-10+1.6592e-10j),(-0.0021444-0.00048797j),(-7.4995e-10+7.5936e-10j),(-0.0075471+4.3202e-05j),,,,,-2.4182830404499516e-06,2.848029241140143e-05,-11.77707155656284,,,,(9.994197800864086e-08-1.0004403104054148e-07j),9.994197800864086e-08,-1.0004403104054148e-07
1035,"(39,)",4,1,(0.10012+3.8943e-09j),(0.00035797-0.060754j),(0.17937-0.022646j),(-0.087595+0.20833j),-0.3,4.809e-08,3.0,0.045709,0.0031664188707395576,0.009193917354500002,2.9035695306959326,-1.4427e-08,0.137127,0.04395559214276141,(-0.4000009233611621-0.6928042966360054j),-0.4000009233611621,-0.6928042966360054
1036,"(39,)",4,2,(1.0027e-09+6.4621e-10j),(0.0017805+0.0082416j),(4.3711e-09+7.937e-10j),(0.017875+0.025835j),,,,,-3.554707540499929e-05,0.0004934814249999901,-13.882476107460237,,,,(9.994160570481452e-08-1.0004427319630117e-07j),9.994160570481452e-08,-1.0004427319630117e-07
1037,"(39,)",4,3,(-3.421e-10+2.2275e-10j),(-0.002824-0.00059763j),(-9.6907e-10+1.0115e-09j),(-0.0099037+0.00020724j),,,,,-4.166068808449917e-06,4.906311105379901e-05,-11.776836463739082,,,,(9.994272283555523e-08-1.0004219333376006e-07j),9.994272283555523e-08,-1.0004219333376006e-07
1038,"(39,)",5,1,(0.11233+4.1844e-09j),(0.0010164-0.069377j),(0.19533-0.025058j),(-0.094953+0.22711j),-0.3,7.237e-08,3.0,0.0487,0.0039019138510200087,0.010906656022499999,2.795206772606951,-2.1711e-08,0.1461,0.04794484716960979,(-0.4000013556624646-0.6928302200509973j),-0.4000013556624646,-0.6928302200509973
1039,"(39,)",5,2,(1.2313e-09+7.7523e-10j),(0.0022793+0.010031j),(5.3428e-09+9.1144e-10j),(0.022142+0.031285j),,,,,-5.290808474499894e-05,0.0007345096944999854,-13.882749641006686,,,,(9.99405992183266e-08-1.0004523740156027e-07j),9.99405992183266e-08,-1.0004523740156027e-07
1040,"(39,)",5,3,(-4.2664e-10+2.8152e-10j),(-0.0035386-0.00072767j),(-1.2055e-09+1.2729e-09j),(-0.012393+0.00033043j),,,,,-6.52559679444987e-06,7.684781649244846e-05,-11.776366041770896,,,,(9.994015801678046e-08-1.0004654027164653e-07j),9.994015801678046e-08,-1.0004654027164653e-07
1041,"(39,)",6,1,(0.12604+4.4832e-09j),(0.0018556-0.079244j),(0.21228-0.027722j),(-0.10267+0.24713j),-0.3,1.0293e-07,3.0,0.05198,0.004801513406320013,0.012891529058000003,2.684888693850458,-3.0878999999999995e-08,0.15594,0.05187902816262659,(-0.3999997087176607-0.6928014806213645j),-0.3999997087176607,-0.6928014806213645
1042,"(39,)",6,2,(1.4689e-09+9.0868e-10j),(0.0028025+0.011887j),(6.3518e-09+1.0307e-09j),(0.026588+0.036928j),,,,,-7.457738762499852e-05,0.0010352994639999797,-13.882216808207758,,,,(9.99437144497546e-08-1.0004594129684588e-07j),9.99437144497546e-08,-1.0004594129684588e-07
1043,"(39,)",6,3,(-5.1969e-10+3.4248e-10j),(-0.0043111-0.00088628j),(-1.4686e-09+1.5508e-09j),(-0.015098+0.00040336j),,,,,-9.685537724199809e-06,0.00011405615164479773,-11.77592353595636,,,,(9.99439888126342e-08-1.0004547573668937e-07j),9.99439888126342e-08,-1.0004547573668937e-07
1044,"(39,)",7,1,(0.14142+4.7654e-09j),(0.0029563-0.090637j),(0.22974-0.030603j),(-0.11046+0.26782j),-0.3,1.4056e-07,3.0,0.055479,0.005887905460655008,0.015105976395500008,2.56559425018681,-4.2168000000000004e-08,0.166437,0.05538474578876692,(-0.4000189476900966-0.6928306587937866j),-0.4000189476900966,-0.6928306587937866
1045,"(39,)",7,2,(1.7024e-09+1.0395e-09j),(0.0033252+0.013718j),(7.3482e-09+1.1451e-09j),(0.030996+0.042485j),,,,,-9.9620239519998e-05,0.0013828636204999722,-13.881352094343969,,,,(9.994274800578572e-08-1.0004412340385233e-07j),9.994274800578572e-08,-1.0004412340385233e-07
1046,"(39,)",7,3,(-6.2285e-10+4.0806e-10j),(-0.0051511-0.0010767j),(-1.7621e-09+1.8484e-09j),(-0.018054+0.00042262j),,,,,-1.384655704999972e-05,0.00016306276183219675,-11.776412088823196,,,,(9.994349366393365e-08-1.0004220010566903e-07j),9.994349366393365e-08,-1.0004220010566903e-07
1047,"(39,)",8,1,(0.15868+5.0165e-09j),(0.004453-0.10394j),(0.24679-0.033679j),(-0.11778+0.2882j),-0.3,1.8629e-07,3.0,0.058989,0.00717799479550001,0.0174458946295,2.430469111016504,-5.5887e-08,0.17696699999999999,0.058021551102747926,(-0.4000068774434015-0.6928424357207362j),-0.4000068774434015,-0.6928424357207362
1048,"(39,)",8,2,(1.9166e-09+1.161e-09j),(0.0037724+0.015382j),(8.2486e-09+1.2627e-09j),(0.034908+0.047578j),,,,,-0.00012541846287999746,0.0017411172739999652,-13.882463825648191,,,,(9.994124881676407e-08-1.0004310576956576e-07j),9.994124881676407e-08,-1.0004310576956576e-07
1049,"(39,)",8,3,(-7.4694e-10+4.8285e-10j),(-0.0061449-0.0013246j),(-2.1186e-09+2.1948e-09j),(-0.021568+0.00037017j),,,,,-1.9757180584999605e-05,0.00023265782491444534,-11.775861637418444,,,,(9.994594837526045e-08-1.0004650446448117e-07j),9.994594837526045e-08,-1.0004650446448117e-07
1050,"(39,)",9,1,(0.17804+5.1646e-09j),(0.0065621-0.11974j),(0.26164-0.036815j),(-0.12367+0.30625j),-0.3,2.4132e-07,3.0,0.062087,0.008658756421795016,0.019636248787500026,2.267790873302948,-7.2396e-08,0.186261,0.05893607553757904,(-0.39998423214639733-0.6928128979933225j),-0.39998423214639733,-0.6928128979933225
1051,"(39,)",9,2,(2.0617e-09+1.2555e-09j),(0.0040192+0.016573j),(8.8779e-09+1.3825e-09j),(0.037453+0.051324j),,,,,-0.00014540914881999711,0.0020184400924999598,-13.881107955584,,,,(9.99433721612919e-08-1.0004522021750318e-07j),9.99433721612919e-08,-1.0004522021750318e-07
1052,"(39,)",9,3,(-9.1622e-10+5.8383e-10j),(-0.0075051-0.0016608j),(-2.6053e-09+2.6696e-09j),(-0.026376+0.00030837j),,,,,-2.954239132499941e-05,0.00034789423402844307,-11.776102692609296,,,,(9.994505592511938e-08-1.0004473548318057e-07j),9.994505592511938e-08,-1.0004473548318057e-07
1053,"(40,)",1,1,(0.070879+2.3049e-09j),(0.0014152-0.046455j),(0.13596-0.044071j),(-0.081223+0.15913j),-0.3,9.6691e-09,3.0,0.039843,0.0014318814124800027,0.005746078994,4.012957318894066,-2.9007299999999998e-09,0.11952900000000001,0.03609331276527033,(-0.5656754915513836-0.5656641711162068j),-0.5656754915513836,-0.5656641711162068
1054,"(40,)",1,2,(5.4934e-10+3.1587e-10j),(0.0011689+0.0043263j),(2.3418e-09+3.0261e-10j),(0.01019+0.013228j),,,,,-1.0041599449999797e-05,0.0001394080419999972,-13.8830514694549,,,,(9.994354228144168e-08-1.0004349139341616e-07j),9.994354228144168e-08,-1.0004349139341616e-07
1055,"(40,)",1,3,(-1.4211e-10+1.0994e-10j),(-0.0012602-0.00016085j),(-3.8878e-10+4.7844e-10j),(-0.0043366+0.00044611j),,,,,-8.069883812499838e-07,9.502556846049812e-06,-11.77533291288635,,,,(9.994258635714167e-08-1.0004487681598844e-07j),9.994258635714167e-08,-1.0004487681598844e-07
1056,"(40,)",2,1,(0.079527+2.4949e-09j),(0.0018879-0.052767j),(0.14876-0.048312j),(-0.088785+0.17419j),-0.3,2.0855e-08,3.0,0.04181,0.001768311636795003,0.006880672690500002,3.8910973311078565,-6.2565e-09,0.12542999999999999,0.04075867857534082,(-0.5656811553295537-0.5656811448651792j),-0.5656811553295537,-0.5656811448651792
1057,"(40,)",2,2,(7.2339e-10+3.9966e-10j),(0.0016169+0.0056117j),(3.0578e-09+3.435e-10j),(0.013564+0.017015j),,,,,-1.7052771249999658e-05,0.00023674616049999524,-13.883148787326869,,,,(9.993963914781206e-08-1.0004224123415087e-07j),9.993963914781206e-08,-1.0004224123415087e-07
1058,"(40,)",2,3,(-2.0175e-10+1.6491e-10j),(-0.0018332-0.00018444j),(-5.4516e-10+7.0871e-10j),(-0.0062702+0.00081464j),,,,,-1.6973201767999662e-06,1.9989523184799603e-05,-11.777108089580803,,,,(9.994249761390637e-08-1.0004351436059575e-07j),9.994249761390637e-08,-1.0004351436059575e-07
1059,"(40,)",3,1,(0.089231+2.6798e-09j),(0.0024863-0.059998j),(0.16224-0.052795j),(-0.096737+0.19007j),-0.3,3.6832e-08,3.0,0.044197,0.002178114834655004,0.008187761221999998,3.759104474992878,-1.10496e-08,0.13259100000000001,0.04532469313411162,(-0.56567117389331-0.5656793163102165j),-0.56567117389331,-0.5656793163102165
1060,"(40,)",3,2,(9.2783e-10+4.9587e-10j),(0.0021624+0.007118j),(3.9011e-09+3.814e-10j),(0.017588+0.021423j),,,,,-2.767094887999945e-05,0.0003841413364999923,-13.882477907277314,,,,(9.99414430370734e-08-1.0004807449301931e-07j),9.99414430370734e-08,-1.0004807449301931e-07
1061,"(40,)",3,3,(-2.7051e-10+2.2854e-10j),(-0.0024957-0.00020955j),(-7.2502e-10+9.7542e-10j),(-0.0085034+0.0012478j),,,,,-3.1362148462499374e-06,3.693240819999926e-05,-11.776109103035592,,,,(9.994290250479795e-08-1.000436585665161e-07j),9.994290250479795e-08,-1.000436585665161e-07
1062,"(40,)",4,1,(0.10012+2.8746e-09j),(0.0032155-0.068229j),(0.17666-0.057633j),(-0.10521+0.20709j),-0.3,5.7722e-08,3.0,0.04696,0.002679239259375003,0.009712546955499998,3.6251137040167447,-1.73166e-08,0.14088,0.04992410346482818,(-0.5656822054637181-0.5656698786187756j),-0.5656822054637181,-0.5656698786187756
1063,"(40,)",4,2,(1.1539e-09+5.9947e-10j),(0.0027727+0.0087657j),(4.8262e-09+4.1625e-10j),(0.022038+0.026225j),,,,,-4.2262680889999144e-05,0.0005867120344999882,-13.882508684838903,,,,(9.994336655284679e-08-1.0004377837591467e-07j),9.994336655284679e-08,-1.0004377837591467e-07
1064,"(40,)",4,3,(-3.4387e-10+2.9524e-10j),(-0.0031965-0.00024218j),(-9.1782e-10+1.2561e-09j),(-0.010871+0.0016858j),,,,,-5.138131701199898e-06,6.0510281319998785e-05,-11.776708897101244,,,,(9.994297114598176e-08-1.0004747854310586e-07j),9.994297114598176e-08,-1.0004747854310586e-07
1065,"(40,)",5,1,(0.11233+3.0585e-09j),(0.0041097-0.077586j),(0.19206-0.062925j),(-0.11414+0.22537j),-0.3,8.3989e-08,3.0,0.050056,0.0032907759349550046,0.01148648863749999,3.4905107076690247,-2.5196699999999998e-08,0.15016800000000002,0.05457695849012428,(-0.565706286847579-0.5656932352097322j),-0.565706286847579,-0.5656932352097322
1066,"(40,)",5,2,(1.3903e-09+7.0991e-10j),(0.0034117+0.010511j),(5.8047e-09+4.5689e-10j),(0.026725+0.031324j),,,,,-6.106040894499878e-05,0.000847709300499983,-13.883125173032688,,,,(9.994123560993065e-08-1.0004375170235614e-07j),9.994123560993065e-08,-1.0004375170235614e-07
1067,"(40,)",5,3,(-4.2579e-10+3.6311e-10j),(-0.0039464-0.00031195j),(-1.1385e-09+1.5474e-09j),(-0.013431+0.002038j),,,,,-7.835692881249844e-06,9.227260249999816e-05,-11.775934036516254,,,,(9.994729854942587e-08-1.000452241498228e-07j),9.994729854942587e-08,-1.000452241498228e-07
